,code,name,lot_size,stock_type,stock_child_type,owner_stock_code,listing_date,stockid
1041,US.DRII,鑽石度假村,1,STOCK,0,,1969-12-31,203218
1042,US.DRQ,德久普公司,1,STOCK,0,,1969-12-31,201609
1043,US.DRUA,"Dominion Resources, Inc. 2016 Series A 5.25% Enhanced Junior Su",1,STOCK,0,,2016-07-14,212138
1044,US.DS,Drive Shack Inc,1,STOCK,0,,2016-12-28,73714523913713
1045,US.DS-B,Drive Shack Inc. Preferred Series B,1,STOCK,0,,1969-12-31,75213467500580
1046,US.DS-C,Drive Shack Inc. Preferred Series C,1,STOCK,0,,1969-12-31,75213467500581
1047,US.DS-D,Drive Shack Inc. Pfd Ser D,1,STOCK,0,,1969-12-31,75213467500582
1048,US.DSE,"Duff & Phelps Select Energy MLP Fund, Inc.",1,STOCK,0,,1969-12-31,210173
1049,US.DSL,DoubleLine Income Solutions Fund,1,STOCK,0,,1969-12-31,206941
1050,US.DSM,"Dreyfus Strategic Municipal Bond Fund, Inc.",1,STOCK,0,,1969-12-31,207649
1051,US.DSS,"Document Security Systems, Inc.",1,STOCK,0,,1969-12-31,208706
1052,US.DST,DST系統,1,STOCK,0,,1969-12-31,205411
1053,US.DSU,貝萊德基金,1,STOCK,0,,1969-12-31,202779
1054,US.DSW,DSW鞋類專賣,1,STOCK,0,,1969-12-31,202425
1055,US.DSX,黛安娜船舶,1,STOCK,0,,1969-12-31,201461
1056,US.DSX-B,Diana Shipping Inc. Perpetual Preferred Shares Series B (Marsha,1,STOCK,0,,1969-12-31,75213467500251
1057,US.DSXN,"Diana Shipping, Inc.",1,STOCK,0,,1969-12-31,211027
1058,US.DTE,DTE能源,1,STOCK,0,,1969-12-31,202994
1059,US.DTF,丹麥信托基金,1,STOCK,0,,1969-12-31,202928
1060,US.DTJ,DTE Energy Company 2016 Series B 5.375% Junior Subordinated Deb,1,STOCK,0,,2016-05-25,212139
1061,US.DTK,Deutsche Bank Contingent Capital Trust III,1,STOCK,0,,1969-12-31,206948
1062,US.DTLA-,Brookfield DTLA Inc. 7.625% Series A Cumulative Redeemable Pref,1,STOCK,0,,1969-12-31,75213467500252
1063,US.DTQ,DTE Energy Co.,1,STOCK,0,,1969-12-31,208128
1064,US.DTV,DTE Energy Company 2016 Corporate Units,1,STOCK,0,,1969-12-31,74968654358342
1065,US.DTW,DTE Energy Company,1,STOCK,0,,1969-12-31,75123273188835
1066,US.DTY,DTE Energy Co.,1,STOCK,0,,1969-12-31,212418
1067,US.DTZ,Dte Energy Company 2011 Series I 6.50% Junior Subordinate Deben,1,STOCK,0,,1969-12-31,209778
1068,US.DTZ.L,DTZ.L,1,STOCK,0,,1969-12-31,212392
1069,US.DUC,達夫菲爾普斯債券信托基金,1,STOCK,0,,1969-12-31,203129
1070,US.DUK,杜克能源,1,STOCK,0,,1969-12-31,203540
1071,US.DUKH,Duke Energy Corp.,1,STOCK,0,,1969-12-31,207580
1072,US.DV,DeVry Inc,1,STOCK,0,,1969-12-31,202862
1073,US.DVA,DaVita Inc.,1,STOCK,0,,1969-12-31,203441
1074,US.DVD,多佛賽車,1,STOCK,0,,1969-12-31,204456
1075,US.DVMT,Dell Technologies Inc.,1,STOCK,0,,2016-09-06,73229192608860
1076,US.DVN,戴文能源,1,STOCK,0,,1969-12-31,201626
1077,US.DW,德魯工業 (已退市),1,STOCK,0,,1969-12-31,202682
1078,US.DWDP,陶氏杜邦公司,1,STOCK,0,,1969-12-31,74771085870273
1079,US.DX,德尼克斯投資,1,STOCK,0,,1969-12-31,202835
1080,US.DX-A,"Dynex Capital, Inc. Preferred Stock Series A",1,STOCK,0,,1969-12-31,75213467500253
1081,US.DX-B,"Dynex Capital, Inc. Preferred Series B",1,STOCK,0,,1969-12-31,75213467500254
1082,US.DXB,Deutsche Bank Contingent Capital Trust II,1,STOCK,0,,1969-12-31,207260
1083,US.DXC,DXC Technology Co.,1,STOCK,0,,1969-12-31,74122545807481
1084,US.DXC*,DXC*,1,STOCK,0,,1969-12-31,74045236396110
1085,US.DXR,Daxor Corp.,1,STOCK,0,,1969-12-31,209015
1086,US.DY,戴康工業,1,STOCK,0,,1969-12-31,205568
1087,US.DYN,戴納基,1,STOCK,0,,1969-12-31,203401
1088,US.DYNC,Vistra Energy Corp.,1,STOCK,0,,2016-06-21,212211
1089,US.E,埃尼石油,1,STOCK,0,,1969-12-31,201981
1090,US.EAB,"Entergy Arkansas, Inc.",1,STOCK,0,,1969-12-31,208123
1091,US.EAE,"Entergy Arkansas, Inc.",1,STOCK,0,,1969-12-31,209780
1092,US.EAF,GrafTech International Ltd.,1,STOCK,0,,2018-04-18,75698798807262
1093,US.EAI,"Entergy Arkansas, Inc. First Mortgage Bonds, 4.875% Series Due ",1,STOCK,0,,2016-08-16,212142
1094,US.EARN,Ellington Residential Mortgage REIT,1,STOCK,0,,1969-12-31,208229
1095,US.EAT,布林克國際,1,STOCK,0,,1969-12-31,202294
1096,US.EBF,恩尼斯,1,STOCK,0,,1969-12-31,206296
1097,US.EBR,巴西電力,1,STOCK,0,,1969-12-31,205989
1098,US.EBR.B,巴西電力,1,STOCK,0,,1969-12-31,202557
1099,US.EBS,"Emergent BioSolutions, Inc.",1,STOCK,0,,1969-12-31,206399
1100,US.EC,哥倫比亞國家石油,1,STOCK,0,,1969-12-31,202358
1101,US.ECA,加拿大能源,1,STOCK,0,,1969-12-31,202307
1102,US.ECC,"Eagle Point Credit Co., Inc.",1,STOCK,0,,1969-12-31,210461
1103,US.ECCA,"Eagle Point Credit Co., Inc.",1,STOCK,0,,1969-12-31,211014
1104,US.ECCB,Eagle Point Credit Company Inc. 7.75% Series B Term Preferred S,1,STOCK,0,,2016-10-31,73465415810380
1105,US.ECCX,Eagle Point Credit Company Inc.,1,STOCK,0,,1969-12-31,75806172989728
1106,US.ECCY,"Eagle Point Credit Co., Inc.",1,STOCK,0,,1969-12-31,74672301621888
1107,US.ECCZ,"Eagle Point Credit Co., Inc.",1,STOCK,0,,1969-12-31,211554
1108,US.ECL,藝康集團,1,STOCK,0,,1969-12-31,203537
1109,US.ECOM,ChannelAdvisor Corp.,1,STOCK,0,,1969-12-31,207292
1110,US.ECR,Eclipse Resources Corp.,1,STOCK,0,,1969-12-31,210108
1111,US.ECT,ECA Marcellus Trust I,1,STOCK,0,,1969-12-31,208225
1112,US.ED,愛迪生聯合電氣,1,STOCK,0,,1969-12-31,205864
1113,US.EDD,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",1,STOCK,0,,1969-12-31,207211
1114,US.EDF,Stone Harbor Emerging Markets Income Fund,1,STOCK,0,,1969-12-31,207817
1115,US.EDI,Stone Harbor Emerging Markets Total Income Fund,1,STOCK,0,,1969-12-31,208136
1116,US.EDN,恩普雷薩電力,1,STOCK,0,,1969-12-31,206432
1117,US.EDR,"Education Realty Trust, Inc.",1,STOCK,0,,1969-12-31,203089
1118,US.EDU,新東方,1,STOCK,0,,2006-09-06,201034
1119,US.EE,阿爾帕索電力,1,STOCK,0,,1969-12-31,203189
1120,US.EEA,"The European Equity Fund, Inc.",1,STOCK,0,,1969-12-31,208554
1121,US.EEP,安橋能源合作伙伴,1,STOCK,0,,1969-12-31,201483
1122,US.EEQ,安橋能源管理有限責任,1,STOCK,0,,1969-12-31,201475
1123,US.EEX,"Emerald Expositions Events, Inc.",1,STOCK,0,,2017-04-27,74186970316954
1124,US.EFC,Ellington投資,1,STOCK,0,,1969-12-31,202179
1125,US.EFF,Eaton Vance Floating Rate Income Plus Fund,1,STOCK,0,,1969-12-31,208288
1126,US.EFL,Eaton Vance Floating Rate 2022 Target Term Trust,1,STOCK,0,,1969-12-31,74612172079712
1127,US.EFR,Eaton Vance Senior Floating-Rate Trust,1,STOCK,0,,1969-12-31,207473
1128,US.EFT,Eaton Vance Floating-Rate Income Trust,1,STOCK,0,,1969-12-31,207422
1129,US.EFX,艾可菲,1,STOCK,0,,1969-12-31,205767
1130,US.EGF,EGF基金,1,STOCK,0,,1969-12-31,203374
1131,US.EGI,Entr茅e Resources Ltd.,1,STOCK,0,,1969-12-31,208857
1132,US.EGIF,Eagle Growth & Income Opportunities Fund,1,STOCK,0,,1969-12-31,211097
1133,US.EGL,"Engility Holdings, Inc.",1,STOCK,0,,1969-12-31,207304
1134,US.EGN,愛內珍,1,STOCK,0,,1969-12-31,203063
1135,US.EGO,埃氏金業,1,STOCK,0,,2003-01-22,202275
1136,US.EGP,"EastGroup Properties, Inc.",1,STOCK,0,,1969-12-31,202795
1137,US.EGY,瓦可能源,1,STOCK,0,,1969-12-31,201233
1138,US.EHC,Encompass Health Corp.,1,STOCK,0,,1969-12-31,75299366848403
1139,US.EHI,"Western Asset Global High Income Fund, Inc.",1,STOCK,0,,1969-12-31,207643
1140,US.EHIC,一嗨租車,1,STOCK,0,,2014-11-17,210535
1141,US.EHT,Eaton Vance High Income 2021 Target Term Trust,1,STOCK,0,,2016-05-25,212212
1142,US.EIG,Employers控股,1,STOCK,0,,1969-12-31,203427
1143,US.EIX,愛迪生國際,1,STOCK,0,,1969-12-31,201298
1144,US.EL,雅詩蘭黛,1,STOCK,0,,1969-12-31,205798
1145,US.ELC,"Entergy Louisiana, Inc. Collateral Trust Mortgage Bonds, 4.875 ",1,STOCK,0,,2016-08-17,212144
1146,US.ELF,"e.l.f. Beauty, Inc.",1,STOCK,0,,2016-09-21,212067
1147,US.ELJ,Entergy Utility Assets LLC,1,STOCK,0,,1969-12-31,208105
1148,US.ELLI,"Ellie Mae, Inc.",1,STOCK,0,,1969-12-31,207346
1149,US.ELLO,Ellomay Capital Ltd.,1,STOCK,0,,1969-12-31,208467
1150,US.ELMD,"Electromed, Inc.",1,STOCK,0,,1969-12-31,204134
1151,US.ELP,Companhia Paranaense de Energia,1,STOCK,0,,1969-12-31,201620
1152,US.ELS,宜居生活資產信托,1,STOCK,0,,1969-12-31,203200
1153,US.ELU,Entergy Utility Assets LLC,1,STOCK,0,,1969-12-31,209783
1154,US.ELVT,"ELEVATE CREDIT, INC.",1,STOCK,0,,1969-12-31,211628
1155,US.ELY,卡羅韋高爾夫,1,STOCK,0,,1969-12-31,201051
1156,US.EMAN,eMagin Corp.,1,STOCK,0,,1969-12-31,208745
1157,US.EMD,"Western Asset Emerging Markets Debt Fund, Inc.",1,STOCK,0,,1969-12-31,207695
1158,US.EME,埃姆科,1,STOCK,0,,1969-12-31,203045
1159,US.EMES,Emerge Energy Services LP,1,STOCK,0,,1969-12-31,207010
1160,US.EMF,鄧普頓新興市場基金,1,STOCK,0,,1969-12-31,202532
1161,US.EMG,"Emergent Capital, Inc.",1,STOCK,0,,1969-12-31,211321
1162,US.EMN,伊士曼化工,1,STOCK,0,,1969-12-31,201779
1163,US.EMO,"ClearBridge Energy MLP Opportunity Fund, Inc.",1,STOCK,0,,1969-12-31,207339
1164,US.EMP,"Entergy Mississippi, Inc.",1,STOCK,0,,2016-09-11,212213
1165,US.EMR,艾默生電氣,1,STOCK,0,,1969-12-31,202303
1166,US.EMXX,Eurasian Minerals Inc (已退市),1,STOCK,0,,1969-12-31,208655
1167,US.ENB,安橋,1,STOCK,0,,1969-12-31,203065
1168,US.ENBA,Enbridge Inc.,1,STOCK,0,,1969-12-31,75784698153238
1169,US.ENBL,Enable Midstream Partners LP,1,STOCK,0,,1969-12-31,206709
1170,US.ENIA,Enel Americas S.A. American Depositary Shares,1,STOCK,0,,1969-12-31,72679436794727
1171,US.ENIC,Enel Chile S.A. American Depositary Shares,1,STOCK,0,,2016-04-20,72679436794728
1172,US.ENJ,Entergy New Orleans LLC,1,STOCK,0,,1969-12-31,209784
1173,US.ENLC,"LLC""",1,STOCK,0,,1969-12-31,206744
1174,US.ENLK,"LP""",1,STOCK,0,,1969-12-31,206730
1175,US.ENO,Entergy New Orleans LLC,1,STOCK,0,,1969-12-31,211728
1176,US.ENR,勁量控股,1,STOCK,0,,1969-12-31,205214
1177,US.ENRJ,"EnerJex Resources, Inc.",1,STOCK,0,,1969-12-31,210158
1178,US.ENS,艾諾斯,1,STOCK,0,,1969-12-31,201628
1179,US.ENSV,Enservco Corp.,1,STOCK,0,,1969-12-31,208610
1180,US.ENV,"Envestnet, Inc.",1,STOCK,0,,1969-12-31,202182
1181,US.ENVA,"Enova International, Inc.",1,STOCK,0,,1969-12-31,210570
1182,US.ENZ,恩佐生化,1,STOCK,0,,1969-12-31,202758
1183,US.EOCA,Endesa Americas S.A. American Depositary Share,1,STOCK,0,,2016-04-20,72679436794730
1184,US.EOCC,Empresa Nacional de Electricidad S.A.,1,STOCK,0,,1969-12-31,72679436794729
1185,US.EOD,Wells Fargo Global Dividend Opportunity Fund,1,STOCK,0,,1969-12-31,207639
1186,US.EOG,依歐格資源,1,STOCK,0,,1969-12-31,201514
1187,US.EOI,Eaton Vance Enhanced Equity Income Fund,1,STOCK,0,,1969-12-31,207517
1188,US.EOS,Eaton Vance Enhanced Equity Income Fund II,1,STOCK,0,,1969-12-31,207399
1189,US.EOT,Eaton Vance National Municipal Opportunities Trust,1,STOCK,0,,1969-12-31,207807
1190,US.EP-C,El Paso Corporation Preferred Stock,1,STOCK,0,,1969-12-31,75213467500257
1191,US.EPAM,"EPAM Systems, Inc.",1,STOCK,0,,1969-12-31,206389
1192,US.EPC,Edgewell Personal Care Co.,1,STOCK,0,,1969-12-31,211142
1193,US.EPD,Enterprise Products Partners LP,1,STOCK,0,,1969-12-31,203244
1194,US.EPE,EP Energy Corporation,1,STOCK,0,,1969-12-31,205495
1195,US.EPM,Evolution Petroleum Corp.,1,STOCK,0,,1969-12-31,207646
1196,US.EPR,娛樂房地產依托,1,STOCK,0,,1969-12-31,203041
1197,US.EPR-C,EPR Properties 5.75% Series C Cumulative Convertible Preferred ,1,STOCK,0,,1969-12-31,75213467500258
1198,US.EPR-E,EPR Properties Series E Cumulative Conv Pfd Shs Ser E,1,STOCK,0,,1969-12-31,75213467500259
1199,US.EPR-F.CL,EPR Properties Pfd Ser F,1,STOCK,0,,1969-12-31,75213467502435
1200,US.EPR-G,EPR Properties 5.750% Series G Cumulative Redeemable Preferred ,1,STOCK,0,,1969-12-31,75213467502444
1201,US.EPRT,"Essential Properties Realty Trust, Inc.",1,STOCK,0,,2018-06-20,75990856583595
1202,US.EQC,Equity Commonwealth,1,STOCK,0,,1969-12-31,210290
1203,US.EQC-D,Equity Commonwealth 6.50% Pfd Conv Shs Ser D,1,STOCK,0,,1969-12-31,75213467500261
1204,US.EQCO,Equity Commonwealth,1,STOCK,0,,1969-12-31,210291
1205,US.EQGP,EQT GP Holdings LP,1,STOCK,0,,2015-05-11,210986
1206,US.EQH,"AXA Equitable Holdings, Inc.",1,STOCK,0,,2018-05-09,75793288087835
1207,US.EQM,EQT Midstream Partners LP,1,STOCK,0,,1969-12-31,202210
1208,US.EQNR,Equinor ASA,1,STOCK,0,,1969-12-31,75879187433809
1209,US.EQR,資產住宅公司,1,STOCK,0,,1969-12-31,203016
1210,US.EQS,"Equus Total Return, Inc.",1,STOCK,0,,1969-12-31,201277
1211,US.EQT,EQT能源 公平能源,1,STOCK,0,,1969-12-31,201593
1212,US.EQY,Equity One Inc,1,STOCK,0,,1969-12-31,202703
1213,US.ERA,"Era Group, Inc.",1,STOCK,0,,1969-12-31,207442
1214,US.ERB,ERBA Diagnostics,1,STOCK,0,,1969-12-31,208658
1215,US.ERF,艾諾加能源基金,1,STOCK,0,,1969-12-31,202188
1216,US.ERJ,ERJ航空,1,STOCK,0,,1969-12-31,202854
1217,US.ERN,Erin Energy Corp.,1,STOCK,0,,1969-12-31,210942
1218,US.EROS,Eros International Plc,1,STOCK,0,,1969-12-31,201108
1219,US.ES,能源方案,1,STOCK,0,,1969-12-31,203952
1220,US.ESBA,Empire State Realty OP LP,1,STOCK,0,,1969-12-31,207418
1221,US.ESD,Western Asset Emerging Markets Debt Fund,1,STOCK,0,,1969-12-31,207479
1222,US.ESE,ESCO科技,1,STOCK,0,,1969-12-31,206258
1223,US.ESINQ,ITT教育服務,1,STOCK,0,,2016-09-19,73285027183742
1224,US.ESL,埃斯特林科技,1,STOCK,0,,1969-12-31,202860
1225,US.ESNC,"EnSync, Inc.",1,STOCK,0,,1969-12-31,211286
1226,US.ESP,Espey Manufacturing & Electronics Corp.,1,STOCK,0,,1969-12-31,208705
1227,US.ESRT,"Empire State Realty Trust, Inc.",1,STOCK,0,,1969-12-31,207051
1228,US.ESS,埃塞克斯信托,1,STOCK,0,,1969-12-31,203511
1229,US.ESTE,"Earthstone Energy, Inc.",1,STOCK,0,,1969-12-31,208941
1230,US.ESV,恩斯克,1,STOCK,0,,1969-12-31,202622
1231,US.ETAK,Elephant Talk Communications Inc (已退市),1,STOCK,0,,1969-12-31,208221
1232,US.ETB,Eaton Vance Tax-Managed Buy-Write Income Fund,1,STOCK,0,,1969-12-31,207653
1233,US.ETE,能源轉換,1,STOCK,0,,1969-12-31,201476
1234,US.ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund,1,STOCK,0,,1969-12-31,207088
1235,US.ETH,伊森艾倫室內裝飾,1,STOCK,0,,1969-12-31,201561
1236,US.ETM,安德康傳播,1,STOCK,0,,1969-12-31,206044
1237,US.ETM*,Entercom Communications Corp.,1,STOCK,0,,1969-12-31,75058848679348
1238,US.ETN,伊頓,1,STOCK,0,,1969-12-31,201895
1239,US.ETO,Eaton Vance Tax-Advantaged Global Dividend Opportunities Fund,1,STOCK,0,,1969-12-31,207715
1240,US.ETP,Energy Transfer Partners LP,1,STOCK,0,,1969-12-31,201900
1241,US.ETP-C,ENERGY TRANSFER PA,1,STOCK,0,,1969-12-31,75814762924332
1242,US.ETP-D,"Energy Transfer Partners, L.P.",1,STOCK,0,,1969-12-31,76184130112069
1243,US.ETR,安特吉,1,STOCK,0,,1969-12-31,203463
1244,US.ETV,Eaton Vance Tax-Managed Buy-Write Opportunities Fund,1,STOCK,0,,1969-12-31,207215
1245,US.ETW,Eaton Vance Tax-Managed Global Buy-Write Opportunities Fund,1,STOCK,0,,1969-12-31,207086
1246,US.ETX,Eaton Vance Municipal Income 2028 Term Trust,1,STOCK,0,,1969-12-31,208144
1247,US.ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund,1,STOCK,0,,1969-12-31,207018
1248,US.EURN,Euronav NV,1,STOCK,0,,2015-01-22,210691
1249,US.EV,伊頓萬斯,1,STOCK,0,,1969-12-31,203334
1250,US.EVA,Enviva Partners LP,1,STOCK,0,,2015-04-28,210940
1251,US.EVBN,埃文斯萬通金控,1,STOCK,0,,1969-12-31,202536
1252,US.EVC,超視野傳播,1,STOCK,0,,1969-12-31,201127
1253,US.EVER,"EverQuote, Inc.",1,STOCK,0,,2018-06-27,76020921346124
1254,US.EVF,Eaton Vance Senior Income Trust,1,STOCK,0,,1969-12-31,207904
1255,US.EVG,Eaton Vance Short Duration Diversified Income Fund,1,STOCK,0,,1969-12-31,207840
1256,US.EVGN,Evogene Ltd.,1,STOCK,0,,1969-12-31,207602
1257,US.EVH,"Evolent Health, Inc.",1,STOCK,0,,2015-06-04,71253507651692
1258,US.EVHC,"Envision Healthcare Holdings, Inc.",1,STOCK,0,,1969-12-31,206743
1259,US.EVI,"EnviroStar, Inc.",1,STOCK,0,,1969-12-31,209202
1260,US.EVN,Eaton Vance Municipal Income Trust,1,STOCK,0,,1969-12-31,207843
1261,US.EVR,永核伙伴,1,STOCK,0,,1969-12-31,205534
1262,US.EVRG,"Evergy, Inc.",1,STOCK,0,,1969-12-31,75939316975983
1263,US.EVRI,"Everi Holdings, Inc.",1,STOCK,0,,1969-12-31,211310
1264,US.EVT,Eaton Vance Tax-Advantaged Dividend Income Fund,1,STOCK,0,,1969-12-31,207062
1265,US.EVTC,"EVERTEC, Inc.",1,STOCK,0,,1969-12-31,206999
1266,US.EW,愛德華茲,1,STOCK,0,,1969-12-31,205224
1267,US.EXC,爱克斯龙,1,STOCK,0,,1969-12-31,201785
1268,US.EXD,Eaton Vance Tax-Advantaged Bond & Option Strategies Fund,1,STOCK,0,,1969-12-31,208245
1269,US.EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,1,STOCK,0,,1969-12-31,206868
1270,US.EXK,Endeavour Silver Corp.,1,STOCK,0,,1969-12-31,207608
1271,US.EXP,"Eagle Materials, Inc.",1,STOCK,0,,1969-12-31,201356
1272,US.EXPR,"Express, Inc.",1,STOCK,0,,1969-12-31,201945
1273,US.EXR,"Extra Space Storage, Inc.",1,STOCK,0,,1969-12-31,202317
1274,US.EXTN,Exterran Corp.,1,STOCK,0,,1969-12-31,211479
1275,US.EZT,"Entergy Texas, Inc.",1,STOCK,0,,1969-12-31,210048
1276,US.F,福特汽車,1,STOCK,0,,1969-12-31,201874
1277,US.FAC,First Acceptance Corp.,1,STOCK,0,,1969-12-31,205528
1278,US.FAF,第一美國,1,STOCK,0,,1969-12-31,203164
1279,US.FAM,FAM基金,1,STOCK,0,,1969-12-31,202546
1280,US.FBC,弗拉格斯塔萬通金控,1,STOCK,0,,1969-12-31,201317
1281,US.FBHS,"Fortune Brands Home & Security, Inc.",1,STOCK,0,,1969-12-31,206734
1282,US.FBK,FB Financial Corp.,1,STOCK,0,,2016-09-15,212058
1283,US.FBM,Foundation Building Materials,1,STOCK,0,,2017-02-09,73860552801864
1284,US.FBP,第一萬能金控,1,STOCK,0,,1969-12-31,202407
1285,US.FBR,Fibria Celulose紙業,1,STOCK,0,,1969-12-31,201756
1286,US.FC,富蘭克林柯維,1,STOCK,0,,1969-12-31,205615
1287,US.FCAU,菲亞特-克萊斯特汽車公司,1,STOCK,0,,1969-12-31,210471
1288,US.FCB,"FCB Financial Holdings, Inc.",1,STOCK,0,,1969-12-31,210285
1289,US.FCE.A,"Forest City Realty Trust, Inc.",1,STOCK,0,,1969-12-31,206845
1290,US.FCE.B,"Forest City Realty Trust, Inc.",1,STOCK,0,,1969-12-31,207684
1291,US.FCF,第一聯邦金融,1,STOCK,0,,1969-12-31,203239
1292,US.FCH,費爾科寄宿信托,1,STOCK,0,,1969-12-31,203786
1293,US.FCI,FirstCaribbean International Bank Ltd,1,STOCK,0,,2018-04-19,75724568611054
1294,US.FCN,FTI咨詢,1,STOCK,0,,1969-12-31,202518
1295,US.FCPT,"Four Corners Property Trust, Inc.",1,STOCK,0,,1969-12-31,211499
1296,US.FCT,FCT浮動利率基金,1,STOCK,0,,1969-12-31,203158
1297,US.FCX,麥克莫蘭銅金,1,STOCK,0,,1969-12-31,201814
1298,US.FDC,FIRST DATA CORP,1,STOCK,0,,2015-10-14,211401
1299,US.FDEU,First Trust Dynamic Europe Equity Income Fund,1,STOCK,0,,2015-09-24,211361
1300,US.FDP,戴爾蒙特新鮮製造,1,STOCK,0,,1969-12-31,202462
1301,US.FDS,輝盛研究系統,1,STOCK,0,,1969-12-31,202095
1302,US.FDX,聯邦快遞,1,STOCK,0,,1978-04-20,205144
1303,US.FE,第一能源公司,1,STOCK,0,,1969-12-31,201683
1304,US.FEDU,四季教育,1,STOCK,0,,2017-11-07,75020193973630
1305,US.FEI,First Trust MLP & Energy Income Fund,1,STOCK,0,,1969-12-31,207218
1306,US.FELP,Foresight Energy LP,1,STOCK,0,,1969-12-31,210133
1307,US.FENG,鳳凰新媒體,1,STOCK,0,,2011-05-11,201177
1308,US.FEO,FEO新興機會基金,1,STOCK,0,,1969-12-31,202515
1309,US.FET,"Forum Energy Technologies, Inc.",1,STOCK,0,,1969-12-31,206882
1310,US.FF,First Opportunity基金,1,STOCK,0,,1969-12-31,205186
1311,US.FFA,FFA股票收益基金 ,1,STOCK,0,,1969-12-31,202977
1312,US.FFC,"Flaherty & Crumrine Preferred Securities Income Fund, Inc.",1,STOCK,0,,1969-12-31,207248
1313,US.FFG,FBL金融,1,STOCK,0,,1969-12-31,202718
1314,US.FG,FGL Holdings,1,STOCK,0,,1969-12-31,75161927894526
1315,US.FGB,First Trust Specialty Finance & Financial Opportunities Fund,1,STOCK,0,,1969-12-31,208421
1316,US.FGP,法瑞加合作伙伴,1,STOCK,0,,1969-12-31,206168
1317,US.FHN,第一線國民銀行,1,STOCK,0,,1969-12-31,202146
1318,US.FHN-A,First Horizon National Corporation Depositary Shares,1,STOCK,0,,1969-12-31,75213467500265
1319,US.FHY,First Trust Strategic High Income Fund II,1,STOCK,0,,1969-12-31,208289
1320,US.FI,Frank's International NV,1,STOCK,0,,1969-12-31,206795
1321,US.FIBG,CS FI Enhanced Big Cap Growth ETN,1,STOCK,0,,1969-12-31,75028783902608
1322,US.FICO,Fair Isaac Corp.,1,STOCK,0,,1969-12-31,204483
1323,US.FIF,First Trust Energy Infrastructure Fund,1,STOCK,0,,1969-12-31,207658
1324,US.FII,聯邦投資,1,STOCK,0,,1969-12-31,205543
1325,US.FIS,繁德信息技術,1,STOCK,0,,1969-12-31,202071
1326,US.FISK,Empire State Realty OP LP,1,STOCK,0,,1969-12-31,208572
1327,US.FIT,FITBIT INC,1,STOCK,0,,2015-06-17,71305047259266
1328,US.FIV,First Trust Senior Floating Rate 2022 Target Term Fund,1,STOCK,0,,1969-12-31,73688754109925
1329,US.FIX,"Comfort Systems USA, Inc.",1,STOCK,0,,1969-12-31,205517
1330,US.FL,富樂客,1,STOCK,0,,1969-12-31,201512
1331,US.FLC,FLC總回報基金,1,STOCK,0,,1969-12-31,203014
1332,US.FLL,"Full House Resorts, Inc.",1,STOCK,0,,1969-12-31,208937
1333,US.FLO,花苑食品,1,STOCK,0,,1969-12-31,202895
1334,US.FLR,福陸,1,STOCK,0,,1969-12-31,202230
1335,US.FLS,福斯,1,STOCK,0,,1969-12-31,201854
1336,US.FLT,FleetCor科技,1,STOCK,0,,1969-12-31,203293
1337,US.FLY,巴布科克和布朗航空,1,STOCK,0,,1969-12-31,205589
1338,US.FMC,FMC公司,1,STOCK,0,,1969-12-31,205894
1339,US.FMN,FMN市政收益基金,1,STOCK,0,,1969-12-31,204736
1340,US.FMO,FMO基金,1,STOCK,0,,1969-12-31,201689
1341,US.FMS,Fresenius Medical Care AG & Co K,1,STOCK,0,,1969-12-31,206674
1342,US.FMSA,"Fairmount Santrol Holdings, Inc.",1,STOCK,0,,1969-12-31,210419
1343,US.FMX,Fomento Economico Mexicano S.A.B,1,STOCK,0,,1969-12-31,205230
1344,US.FMY,FMY基金,1,STOCK,0,,1969-12-31,205384
1345,US.FN,Fabrinet,1,STOCK,0,,1969-12-31,205700
1346,US.FNB,F.N.B. Corp. (Pennsylvania),1,STOCK,0,,1969-12-31,202974
1347,US.FNB-E,"FNB存托凭证,1/40th interest in a share of 固定-浮动利率永久非累积优先股, Series",1,STOCK,0,,1969-12-31,75213467500266
1348,US.FND,"Floor & Decor Holdings, Inc.",1,STOCK,0,,2017-04-26,74186970316951
1349,US.FNF,富達國民金融,1,STOCK,0,,1969-12-31,203024
1350,US.FNF*,"Fidelity National Financial, Inc.",1,STOCK,0,,1969-12-31,74848395281652
1351,US.FNFV,Fidelity National Financial Inc,1,STOCK,0,,1969-12-31,210189
1352,US.FNV,Franco-Nevada Corp.,1,STOCK,0,,1969-12-31,206732
1353,US.FOE,費羅,1,STOCK,0,,1969-12-31,205707
1354,US.FOF,"Cohen & Steers Closed-End Opportunity Fund, Inc.",1,STOCK,0,,1969-12-31,207701
1355,US.FOR,福裡斯特,1,STOCK,0,,1969-12-31,205356
1356,US.FOR*,Forestar Group Inc.,1,STOCK,0,,1969-12-31,74887049987340
1357,US.FPAC,Far Point Acquisition,1,STOCK,0,,2018-06-11,76050986125793
1358,US.FPAC.U,Far Point Acquisition,1,STOCK,0,,2018-06-11,75969381747099
1359,US.FPAC.UN,Far Point Acquisition Corporation,1,STOCK,0,,1969-12-31,75990856583599
1360,US.FPF,First Trust Intermediate Duration Preferred & Income Fund,1,STOCK,0,,1969-12-31,207073
